transaction_id,user_id,payee,amount,date,day_of_week,category,family_size,has_children,payee_norm,label
txn_0000244,user_0001,STATE FARM LIFE,155.62,17-02-2024,Saturday,Insurance,3,1,STATE FARM LIFE,12
txn_0000245,user_0001,TRANSAMERICA,87.85,17-02-2024,Saturday,Insurance,3,1,TRANSAMERICA,12
txn_0000246,user_0001,TRANSAMERICA,79.21,17-02-2024,Saturday,Insurance,3,1,TRANSAMERICA,12
txn_0000247,user_0001,ALLSTATE LIFE,273.48,22-02-2024,Thursday,Insurance,3,1,ALLSTATE LIFE,12
txn_0000248,user_0001,ALLSTATE LIFE,258.29,24-02-2024,Saturday,Insurance,3,1,ALLSTATE LIFE,12
txn_0000249,user_0001,TRANSAMERICA,307.74,24-02-2024,Saturday,Insurance,3,1,TRANSAMERICA,12
txn_0000250,user_0001,NEW YORK LIFE,178.55,26-02-2024,Monday,Insurance,3,1,NEW YORK LIFE,12
txn_0000251,user_0001,STATE FARM LIFE,262.98,01-03-2024,Friday,Insurance,3,1,STATE FARM LIFE,12
txn_0000252,user_0001,PRUDENTIAL INS,145.01,02-03-2024,Saturday,Insurance,3,1,PRUDENTIAL INS,12
txn_0000253,user_0001,PRUDENTIAL INS,227.16,12-03-2024,Tuesday,Insurance,3,1,PRUDENTIAL INS,12
txn_0000254,user_0001,PRUDENTIAL INS,197.78,12-03-2024,Tuesday,Insurance,3,1,PRUDENTIAL INS,12
txn_0000255,user_0001,METLIFE INS,339.31,12-03-2024,Tuesday,Insurance,3,1,METLIFE INS,12
txn_0000256,user_0001,STATE FARM LIFE,74.62,12-03-2024,Tuesday,Insurance,3,1,STATE FARM LIFE,12
txn_0000257,user_0001,METLIFE INS,285.34,12-03-2024,Tuesday,Insurance,3,1,METLIFE INS,12
txn_0000258,user_0001,METLIFE INS,277.45,12-03-2024,Tuesday,Insurance,3,1,METLIFE INS,12
txn_0000259,user_0001,TRANSAMERICA,27.74,14-03-2024,Thursday,Insurance,3,1,TRANSAMERICA,12
txn_0000260,user_0001,METLIFE INS,2.77,16-03-2024,Saturday,Insurance,3,1,METLIFE INS,12
txn_0000261,user_0001,NEW YORK LIFE,0.28,17-03-2024,Sunday,Insurance,3,1,NEW YORK LIFE,12
txn_0000262,user_0001,NEW YORK LIFE,0.03,19-03-2024,Tuesday,Insurance,3,1,NEW YORK LIFE,12
txn_0000269,user_0001,CHARLES SCHWAB,491.34,03-01-2024,Wednesday,Savings,3,1,CHARLES SCHWAB,21
txn_0000270,user_0001,FIDELITY INVEST,234.15,06-01-2024,Saturday,Savings,3,1,FIDELITY INVEST,21
txn_0000271,user_0001,BETTERMENT,483.64,10-01-2024,Wednesday,Savings,3,1,BETTERMENT,21
txn_0000272,user_0001,FIDELITY INVEST,370.82,10-01-2024,Wednesday,Savings,3,1,FIDELITY INVEST,21
txn_0000273,user_0001,VANGUARD,342.91,15-01-2024,Monday,Savings,3,1,VANGUARD,21
txn_0000274,user_0001,BETTERMENT,234.83,30-01-2024,Tuesday,Savings,3,1,BETTERMENT,21
txn_0000275,user_0001,WEALTHFRONT,543.16,07-02-2024,Wednesday,Savings,3,1,WEALTHFRONT,21
txn_0000276,user_0001,BETTERMENT,132.84,10-02-2024,Saturday,Savings,3,1,BETTERMENT,21
txn_0000277,user_0001,WEALTHFRONT,335.14,12-02-2024,Monday,Savings,3,1,WEALTHFRONT,21
txn_0000278,user_0001,FIDELITY INVEST,241.28,15-02-2024,Thursday,Savings,3,1,FIDELITY INVEST,21
txn_0000279,user_0001,BETTERMENT,494.23,18-02-2024,Sunday,Savings,3,1,BETTERMENT,21
txn_0000280,user_0001,CHARLES SCHWAB,371.44,20-02-2024,Tuesday,Savings,3,1,CHARLES SCHWAB,21
txn_0000281,user_0001,ROBINHOOD,486.96,21-02-2024,Wednesday,Savings,3,1,ROBINHOOD,21
txn_0000282,user_0001,CHARLES SCHWAB,89.07,21-02-2024,Wednesday,Savings,3,1,CHARLES SCHWAB,21
txn_0000283,user_0001,VANGUARD,312.97,23-02-2024,Friday,Savings,3,1,VANGUARD,21
txn_0000284,user_0001,CHARLES SCHWAB,443.57,24-02-2024,Saturday,Savings,3,1,CHARLES SCHWAB,21
txn_0000285,user_0001,VANGUARD,64.92,26-02-2024,Monday,Savings,3,1,VANGUARD,21
txn_0000286,user_0001,FIDELITY INVEST,252.91,28-02-2024,Wednesday,Savings,3,1,FIDELITY INVEST,21
txn_0000287,user_0001,WEALTHFRONT,195.19,05-03-2024,Tuesday,Savings,3,1,WEALTHFRONT,21
txn_0000288,user_0001,ROBINHOOD,147.83,12-03-2024,Tuesday,Savings,3,1,ROBINHOOD,21
txn_0000289,user_0001,FIDELITY INVEST,223.53,14-03-2024,Thursday,Savings,3,1,FIDELITY INVEST,21
txn_0000290,user_0001,WEALTHFRONT,270.0,14-03-2024,Thursday,Savings,3,1,WEALTHFRONT,21
txn_0000291,user_0001,WEALTHFRONT,64.95,20-03-2024,Wednesday,Savings,3,1,WEALTHFRONT,21
txn_0000292,user_0001,VANGUARD,538.09,22-03-2024,Friday,Savings,3,1,VANGUARD,21
txn_0000293,user_0001,CHARLES SCHWAB,172.44,26-03-2024,Tuesday,Savings,3,1,CHARLES SCHWAB,21
txn_0000294,user_0001,CHARLES SCHWAB,150.62,29-03-2024,Friday,Savings,3,1,CHARLES SCHWAB,21
txn_0000295,user_0001,AMERICAN AIRLINES,831.02,15-01-2024,Monday,Travel,3,1,AMERICAN AIRLINES,25
txn_0000296,user_0001,AIRBNB*V1XG1R,602.08,19-01-2024,Friday,Travel,3,1,AIRBNB,25
txn_0000297,user_0001,EXPEDIA*HOTEL,66.9,31-01-2024,Wednesday,Travel,3,1,EXPEDIA,25
txn_0000298,user_0001,DOCTORS W/O BRDRS,194.54,09-01-2024,Tuesday,Charitable Giving,3,1,DOCTORS W/O BRDRS,1
txn_0000299,user_0001,DOCTORS W/O BRDRS,248.39,20-01-2024,Saturday,Charitable Giving,3,1,DOCTORS W/O BRDRS,1
txn_0000300,user_0001,RED CROSS,184.32,10-02-2024,Saturday,Charitable Giving,3,1,RED CROSS,1
txn_0000301,user_0001,LOCAL FOOD BANK,83.48,26-02-2024,Monday,Charitable Giving,3,1,LOCAL FOOD BANK,1
txn_0000302,user_0001,UNITED WAY,8.35,26-02-2024,Monday,Charitable Giving,3,1,UNITED WAY,1
txn_0000303,user_0001,DOCTORS W/O BRDRS,0.83,01-03-2024,Friday,Charitable Giving,3,1,DOCTORS W/O BRDRS,1
txn_0000304,user_0001,GOODWILL DONAT,0.09,21-03-2024,Thursday,Charitable Giving,3,1,GOODWILL DONAT,1
txn_0000305,user_0001,BANK OF AMER MTG,2062.46,08-01-2024,Monday,Rent / Mortgage,3,1,BANK OF AMER MTG,20
txn_0000306,user_0001,MORTGAGE PAYMENT,1879.54,17-02-2024,Saturday,Rent / Mortgage,3,1,MORTGAGE PAYMENT,20
txn_0000307,user_0001,DOLLAR GENERAL #94343,76.47,09-01-2024,Tuesday,Household Supplies,3,1,DOLLAR GENERAL,11
txn_0000308,user_0001,CONTAINER STORE,109.74,11-01-2024,Thursday,Household Supplies,3,1,CONTAINER STORE,11
txn_0000309,user_0001,WALMART #3093,21.03,11-01-2024,Thursday,Household Supplies,3,1,WALMART,11
txn_0000310,user_0001,BED BATH BEYOND,71.41,13-01-2024,Saturday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000311,user_0001,BED BATH BEYOND,50.45,17-01-2024,Wednesday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000312,user_0001,CONTAINER STORE,70.03,19-01-2024,Friday,Household Supplies,3,1,CONTAINER STORE,11
txn_0000313,user_0001,BED BATH BEYOND,107.42,20-01-2024,Saturday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000314,user_0001,BED BATH BEYOND,85.89,02-02-2024,Friday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000315,user_0001,DOLLAR TREE #22249,16.1,06-02-2024,Tuesday,Household Supplies,3,1,DOLLAR TREE,11
txn_0000316,user_0001,BED BATH BEYOND,102.9,09-02-2024,Friday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000317,user_0001,BED BATH BEYOND,69.17,09-02-2024,Friday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000318,user_0001,DOLLAR GENERAL #76648,30.82,12-02-2024,Monday,Household Supplies,3,1,DOLLAR GENERAL,11
txn_0000319,user_0001,WALMART #1298,72.5,12-02-2024,Monday,Household Supplies,3,1,WALMART,11
txn_0000320,user_0001,WALMART #6060,62.14,12-02-2024,Monday,Household Supplies,3,1,WALMART,11
txn_0000321,user_0001,TARGET #4509,107.77,14-02-2024,Wednesday,Household Supplies,3,1,TARGET,11
txn_0000322,user_0001,WALMART #8967,57.05,19-02-2024,Monday,Household Supplies,3,1,WALMART,11
txn_0000323,user_0001,TARGET #4711,93.1,20-02-2024,Tuesday,Household Supplies,3,1,TARGET,11
txn_0000324,user_0001,TARGET #3538,95.74,12-03-2024,Tuesday,Household Supplies,3,1,TARGET,11
txn_0000325,user_0001,AMAZON.COM*K2ST0S,110.24,12-03-2024,Tuesday,Household Supplies,3,1,AMAZON.COM,11
txn_0000326,user_0001,BED BATH BEYOND,20.43,15-03-2024,Friday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000327,user_0001,WALMART #3147,76.61,17-03-2024,Sunday,Household Supplies,3,1,WALMART,11
txn_0000328,user_0001,DOLLAR TREE #59377,15.91,18-03-2024,Monday,Household Supplies,3,1,DOLLAR TREE,11
txn_0000329,user_0001,TARGET #3658,29.77,18-03-2024,Monday,Household Supplies,3,1,TARGET,11
txn_0000330,user_0001,TARGET #3712,2.98,21-03-2024,Thursday,Household Supplies,3,1,TARGET,11
txn_0000331,user_0001,BED BATH BEYOND,0.3,23-03-2024,Saturday,Household Supplies,3,1,BED BATH BEYOND,11
txn_0000332,user_0001,DOLLAR GENERAL #15726,0.03,24-03-2024,Sunday,Household Supplies,3,1,DOLLAR GENERAL,11
txn_0000337,user_0001,PROPERTY TAX PMT,1500.0,19-03-2024,Tuesday,Property Tax,3,1,PROPERTY TAX PMT,17
txn_0000338,user_0001,APPLE.COM/BILL,99.0,30-01-2024,Tuesday,Other,3,1,APPLE.COM/BILL,13
txn_0000339,user_0001,VENMO*PAYMENT,11.0,27-02-2024,Tuesday,Other,3,1,VENMO,13
txn_0000340,user_0002,KROGER #5096,163.46,21-07-2024,Sunday,Groceries,1,0,KROGER,7
txn_0000341,user_0002,WALMART GROCERY,139.54,06-08-2024,Tuesday,Groceries,1,0,WALMART GROCERY,7
txn_0000342,user_0002,WEGMANS #8873,155.32,18-08-2024,Sunday,Groceries,1,0,WEGMANS,7
txn_0000343,user_0002,PUBLIX #2680,61.61,23-08-2024,Friday,Groceries,1,0,PUBLIX,7
txn_0000344,user_0002,STOP AND SHOP,62.46,26-08-2024,Monday,Groceries,1,0,STOP AND SHOP,7
txn_0000345,user_0002,TARGET GROCERY,6.25,29-08-2024,Thursday,Groceries,1,0,TARGET GROCERY,7
txn_0000346,user_0002,WHOLE FOODS MKT,0.69,16-09-2024,Monday,Groceries,1,0,WHOLE FOODS MKT,7
txn_0000347,user_0002,PG&E,168.0,06-08-2024,Tuesday,Utilities,1,0,PG&E,26
txn_0000348,user_0002,BP #971415,85.0,22-07-2024,Monday,Transport,1,0,BP,24
txn_0000349,user_0002,AETNA HEALTH,175.0,26-08-2024,Monday,Health Insurance,1,0,AETNA HEALTH,8
txn_0000350,user_0002,TJMAXX #1436,50.0,27-08-2024,Tuesday,Clothing,1,0,TJMAXX,3
txn_0000351,user_0002,ALLSTATE LIFE,125.0,23-08-2024,Friday,Insurance,1,0,ALLSTATE LIFE,12
txn_0000352,user_0002,QUICKEN LOANS,291.67,20-08-2024,Tuesday,Rent / Mortgage,1,0,QUICKEN LOANS,20
txn_0000353,user_0002,PROPERTY TAX PMT,166.67,31-07-2024,Wednesday,Property Tax,1,0,PROPERTY TAX PMT,17
txn_0000354,user_0003,TARGET GROCERY,85.49,01-01-2024,Monday,Groceries,3,1,TARGET GROCERY,7
txn_0000355,user_0003,STOP AND SHOP,39.72,03-01-2024,Wednesday,Groceries,3,1,STOP AND SHOP,7
txn_0000356,user_0003,HEB #9647,158.87,11-01-2024,Thursday,Groceries,3,1,HEB,7
txn_0000357,user_0003,ALDI,146.77,18-01-2024,Thursday,Groceries,3,1,ALDI,7
txn_0000358,user_0003,WHOLE FOODS MKT,121.79,28-01-2024,Sunday,Groceries,3,1,WHOLE FOODS MKT,7
txn_0000359,user_0003,SAFEWAY #4893,140.46,02-02-2024,Friday,Groceries,3,1,SAFEWAY,7
txn_0000360,user_0003,SAFEWAY #2996,54.16,27-02-2024,Tuesday,Groceries,3,1,SAFEWAY,7
txn_0000361,user_0003,WALMART GROCERY,73.87,01-03-2024,Friday,Groceries,3,1,WALMART GROCERY,7
txn_0000362,user_0003,TRADER JOES,40.98,19-03-2024,Tuesday,Groceries,3,1,TRADER JOES,7
txn_0000363,user_0003,ALDI,4.55,30-03-2024,Saturday,Groceries,3,1,ALDI,7
txn_0000364,user_0003,MCDONALDS #93318,47.98,03-01-2024,Wednesday,Dining Out,3,1,MCDONALDS,4
txn_0000365,user_0003,DOORDASH*9JA2M0,46.99,09-01-2024,Tuesday,Dining Out,3,1,DOORDASH,4
txn_0000366,user_0003,OLIVE GARDEN #2698,12.83,11-01-2024,Thursday,Dining Out,3,1,OLIVE GARDEN,4
txn_0000367,user_0003,DUNKIN #86271,60.04,24-01-2024,Wednesday,Dining Out,3,1,DUNKIN,4
txn_0000368,user_0003,APPLEBEES #6447,39.49,16-02-2024,Friday,Dining Out,3,1,APPLEBEES,4
txn_0000369,user_0003,CHIPOTLE #1726,41.7,19-02-2024,Monday,Dining Out,3,1,CHIPOTLE,4
txn_0000370,user_0003,PANERA BREAD #9945,47.55,01-03-2024,Friday,Dining Out,3,1,PANERA BREAD,4
txn_0000371,user_0003,PANERA BREAD #3868,44.08,05-03-2024,Tuesday,Dining Out,3,1,PANERA BREAD,4
txn_0000372,user_0003,DUNKIN #99742,52.83,08-03-2024,Friday,Dining Out,3,1,DUNKIN,4
txn_0000373,user_0003,UBER EATS*9RGEZ7,26.77,08-03-2024,Friday,Dining Out,3,1,UBER EATS,4
txn_0000374,user_0003,MCDONALDS #48462,9.1,10-03-2024,Sunday,Dining Out,3,1,MCDONALDS,4
txn_0000375,user_0003,CHICK-FIL-A #1717,15.58,11-03-2024,Monday,Dining Out,3,1,CHICK-FIL-A,4
txn_0000376,user_0003,DUNKIN #36144,1.56,26-03-2024,Tuesday,Dining Out,3,1,DUNKIN,4
txn_0000377,user_0003,MCDONALDS #51365,0.17,26-03-2024,Tuesday,Dining Out,3,1,MCDONALDS,4
txn_0000378,user_0003,CITY WATER DEPT,324.0,20-02-2024,Tuesday,Utilities,3,1,CITY WATER DEPT,26
txn_0000379,user_0003,AMERICAN WATER,36.0,06-03-2024,Wednesday,Utilities,3,1,AMERICAN WATER,26
txn_0000380,user_0003,COX COMMUNICATIONS,75.6,07-01-2024,Sunday,Phone & Internet,3,1,COX COMMUNICATIONS,16
txn_0000381,user_0003,GOOGLE FI,165.59,05-02-2024,Monday,Phone & Internet,3,1,GOOGLE FI,16
txn_0000382,user_0003,GOOGLE FI,64.4,12-02-2024,Monday,Phone & Internet,3,1,GOOGLE FI,16
txn_0000383,user_0003,MINT MOBILE,68.41,15-02-2024,Thursday,Phone & Internet,3,1,MINT MOBILE,16
txn_0000384,user_0003,SUNOCO #436814,102.73,11-01-2024,Thursday,Transport,3,1,SUNOCO,24
txn_0000385,user_0003,EXXON MOBIL 20746667,58.02,24-01-2024,Wednesday,Transport,3,1,EXXON MOBIL,24
txn_0000386,user_0003,CIRCLE K #96628,109.69,04-02-2024,Sunday,Transport,3,1,CIRCLE K,24
txn_0000387,user_0003,SUNOCO #421384,67.67,24-02-2024,Saturday,Transport,3,1,SUNOCO,24
txn_0000388,user_0003,VALVOLINE #7981,19.7,25-02-2024,Sunday,Transport,3,1,VALVOLINE,24
txn_0000389,user_0003,BP #823270,2.19,07-03-2024,Thursday,Transport,3,1,BP,24
txn_0000390,user_0003,CARMAX AUTO FIN,115.0,26-02-2024,Monday,Vehicle Payment,3,1,CARMAX AUTO FIN,28
txn_0000391,user_0003,RITE AID #9674,131.83,05-01-2024,Friday,Healthcare,3,1,RITE AID,9
txn_0000392,user_0003,URGENT CARE CTR,206.79,09-01-2024,Tuesday,Healthcare,3,1,URGENT CARE CTR,9
txn_0000393,user_0003,KAISER PERMANENTE,256.31,10-01-2024,Wednesday,Healthcare,3,1,KAISER PERMANENTE,9
txn_0000394,user_0003,URGENT CARE CTR,176.78,17-01-2024,Wednesday,Healthcare,3,1,URGENT CARE CTR,9
txn_0000395,user_0003,QUEST DIAGNOSTICS,128.56,20-01-2024,Saturday,Healthcare,3,1,QUEST DIAGNOSTICS,9
txn_0000396,user_0003,LABCORP,183.38,31-01-2024,Wednesday,Healthcare,3,1,LABCORP,9
txn_0000397,user_0003,WALGREENS #13396,224.12,16-02-2024,Friday,Healthcare,3,1,WALGREENS,9
txn_0000398,user_0003,RITE AID #9176,27.37,16-02-2024,Friday,Healthcare,3,1,RITE AID,9
txn_0000399,user_0003,KAISER PERMANENTE,191.88,17-02-2024,Saturday,Healthcare,3,1,KAISER PERMANENTE,9
txn_0000400,user_0003,WALGREENS #44311,120.86,17-02-2024,Saturday,Healthcare,3,1,WALGREENS,9
txn_0000401,user_0003,QUEST DIAGNOSTICS,149.51,19-02-2024,Monday,Healthcare,3,1,QUEST DIAGNOSTICS,9
txn_0000402,user_0003,PLANNED PARENTHOOD,137.35,26-02-2024,Monday,Healthcare,3,1,PLANNED PARENTHOOD,9
txn_0000403,user_0003,LABCORP,13.73,27-02-2024,Tuesday,Healthcare,3,1,LABCORP,9
txn_0000404,user_0003,QUEST DIAGNOSTICS,1.37,13-03-2024,Wednesday,Healthcare,3,1,QUEST DIAGNOSTICS,9
txn_0000405,user_0003,PLANNED PARENTHOOD,0.14,18-03-2024,Monday,Healthcare,3,1,PLANNED PARENTHOOD,9
txn_0000406,user_0003,LABCORP,0.01,23-03-2024,Saturday,Healthcare,3,1,LABCORP,9
txn_0000408,user_0003,HUMANA INSURANCE,80.0,10-01-2024,Wednesday,Health Insurance,3,1,HUMANA INSURANCE,8
txn_0000409,user_0003,YOUTUBE PREMIUM,9.8,09-01-2024,Tuesday,Streaming,3,1,YOUTUBE PREMIUM,22
txn_0000410,user_0003,HULU,21.69,10-01-2024,Wednesday,Streaming,3,1,HULU,22
txn_0000411,user_0003,HULU,27.94,10-01-2024,Wednesday,Streaming,3,1,HULU,22
txn_0000412,user_0003,AMAZON PRIME,23.83,12-01-2024,Friday,Streaming,3,1,AMAZON PRIME,22
txn_0000413,user_0003,PARAMOUNT PLUS,27.29,17-01-2024,Wednesday,Streaming,3,1,PARAMOUNT PLUS,22
txn_0000414,user_0003,NETFLIX.COM,27.7,17-01-2024,Wednesday,Streaming,3,1,NETFLIX.COM,22
txn_0000415,user_0003,SPOTIFY USA,20.69,17-01-2024,Wednesday,Streaming,3,1,SPOTIFY USA,22
txn_0000416,user_0003,PARAMOUNT PLUS,21.61,09-02-2024,Friday,Streaming,3,1,PARAMOUNT PLUS,22
txn_0000417,user_0003,HULU,18.1,10-02-2024,Saturday,Streaming,3,1,HULU,22
txn_0000418,user_0003,HBO MAX,12.39,14-02-2024,Wednesday,Streaming,3,1,HBO MAX,22
txn_0000419,user_0003,HULU,12.6,20-02-2024,Tuesday,Streaming,3,1,HULU,22
txn_0000420,user_0003,HULU,9.47,22-02-2024,Thursday,Streaming,3,1,HULU,22
txn_0000421,user_0003,APPLE.COM/BILL,21.61,22-02-2024,Thursday,Streaming,3,1,APPLE.COM/BILL,22
txn_0000422,user_0003,DISNEY PLUS,21.4,27-02-2024,Tuesday,Streaming,3,1,DISNEY PLUS,22
txn_0000423,user_0003,APPLE.COM/BILL,9.83,29-02-2024,Thursday,Streaming,3,1,APPLE.COM/BILL,22
txn_0000424,user_0003,PARAMOUNT PLUS,13.95,02-03-2024,Saturday,Streaming,3,1,PARAMOUNT PLUS,22
txn_0000425,user_0003,HBO MAX,10.93,07-03-2024,Thursday,Streaming,3,1,HBO MAX,22
txn_0000426,user_0003,SPOTIFY USA,27.67,08-03-2024,Friday,Streaming,3,1,SPOTIFY USA,22
txn_0000427,user_0003,HBO MAX,23.43,11-03-2024,Monday,Streaming,3,1,HBO MAX,22
txn_0000428,user_0003,DISNEY PLUS,10.86,11-03-2024,Monday,Streaming,3,1,DISNEY PLUS,22
txn_0000429,user_0003,PARAMOUNT PLUS,1.09,14-03-2024,Thursday,Streaming,3,1,PARAMOUNT PLUS,22
txn_0000430,user_0003,HBO MAX,0.11,19-03-2024,Tuesday,Streaming,3,1,HBO MAX,22
txn_0000431,user_0003,HULU,0.01,23-03-2024,Saturday,Streaming,3,1,HULU,22
txn_0000433,user_0003,H&M #3762,135.97,12-01-2024,Friday,Clothing,3,1,H&M,3
txn_0000434,user_0003,NIKE.COM,24.03,05-03-2024,Tuesday,Clothing,3,1,NIKE.COM,3
txn_0000435,user_0003,MENARDS #3804,275.0,15-03-2024,Friday,Home Improvement,3,1,MENARDS,10
txn_0000436,user_0003,NEW YORK LIFE,286.91,04-01-2024,Thursday,Insurance,3,1,NEW YORK LIFE,12
txn_0000437,user_0003,PRUDENTIAL INS,311.05,06-01-2024,Saturday,Insurance,3,1,PRUDENTIAL INS,12
txn_0000438,user_0003,NEW YORK LIFE,266.0,11-01-2024,Thursday,Insurance,3,1,NEW YORK LIFE,12
txn_0000439,user_0003,TRANSAMERICA,358.59,03-02-2024,Saturday,Insurance,3,1,TRANSAMERICA,12
txn_0000440,user_0003,ALLSTATE LIFE,68.8,14-03-2024,Thursday,Insurance,3,1,ALLSTATE LIFE,12
txn_0000441,user_0003,PRUDENTIAL INS,6.88,23-03-2024,Saturday,Insurance,3,1,PRUDENTIAL INS,12
txn_0000442,user_0003,TRANSAMERICA,0.76,25-03-2024,Monday,Insurance,3,1,TRANSAMERICA,12
txn_0000443,user_0003,BETTERMENT,409.17,01-02-2024,Thursday,Savings,3,1,BETTERMENT,21
txn_0000444,user_0003,FIDELITY INVEST,470.82,08-02-2024,Thursday,Savings,3,1,FIDELITY INVEST,21
txn_0000445,user_0003,ROBINHOOD,171.91,21-02-2024,Wednesday,Savings,3,1,ROBINHOOD,21
txn_0000446,user_0003,FIDELITY INVEST,19.1,28-03-2024,Thursday,Savings,3,1,FIDELITY INVEST,21
txn_0000447,user_0003,LANDLORD PAYMENT,533.33,21-01-2024,Sunday,Rent / Mortgage,3,1,LANDLORD PAYMENT,20
txn_0000448,user_0003,DOLLAR GENERAL #26059,58.44,14-01-2024,Sunday,Household Supplies,3,1,DOLLAR GENERAL,11
txn_0000449,user_0003,WALMART #8366,46.02,17-01-2024,Wednesday,Household Supplies,3,1,WALMART,11
txn_0000450,user_0003,TARGET #3308,26.37,14-02-2024,Wednesday,Household Supplies,3,1,TARGET,11
txn_0000451,user_0003,AMAZON.COM*B85P86,98.15,17-02-2024,Saturday,Household Supplies,3,1,AMAZON.COM,11
txn_0000452,user_0003,CONTAINER STORE,43.93,21-02-2024,Wednesday,Household Supplies,3,1,CONTAINER STORE,11
txn_0000453,user_0003,WALMART #6123,53.18,06-03-2024,Wednesday,Household Supplies,3,1,WALMART,11
txn_0000454,user_0003,TARGET #3610,5.91,12-03-2024,Tuesday,Household Supplies,3,1,TARGET,11
txn_0000455,user_0003,CITY TAX OFFICE,533.33,04-03-2024,Monday,Property Tax,3,1,CITY TAX OFFICE,17
txn_0000456,user_0004,CON EDISON,233.54,09-11-2024,Saturday,Utilities,2,0,CON EDISON,26
txn_0000457,user_0004,PG&E,198.46,03-12-2024,Tuesday,Utilities,2,0,PG&E,26
txn_0000458,user_0004,COX COMMUNICATIONS,200.14,28-10-2024,Monday,Phone & Internet,2,0,COX COMMUNICATIONS,16
txn_0000459,user_0004,AT&T*BILL,120.98,31-10-2024,Thursday,Phone & Internet,2,0,AT&T,16
txn_0000460,user_0004,AT&T*BILL,14.88,14-12-2024,Saturday,Phone & Internet,2,0,AT&T,16
txn_0000461,user_0004,CHEVRON #480133,48.76,06-10-2024,Sunday,Transport,2,0,CHEVRON,24
txn_0000462,user_0004,SUNOCO #177103,76.58,14-10-2024,Monday,Transport,2,0,SUNOCO,24
txn_0000463,user_0004,SPEEDWAY #9261,98.17,18-10-2024,Friday,Transport,2,0,SPEEDWAY,24
txn_0000464,user_0004,VALVOLINE #5582,83.18,03-11-2024,Sunday,Transport,2,0,VALVOLINE,24
txn_0000465,user_0004,EXXON MOBIL 27268907,49.15,16-11-2024,Saturday,Transport,2,0,EXXON MOBIL,24
txn_0000466,user_0004,EXXON MOBIL 62868861,24.72,21-11-2024,Thursday,Transport,2,0,EXXON MOBIL,24
txn_0000467,user_0004,CIRCLE K #54444,39.44,25-11-2024,Monday,Transport,2,0,CIRCLE K,24
txn_0000468,user_0004,USAA INSURANCE,338.92,19-10-2024,Saturday,Vehicle Insurance,2,0,USAA INSURANCE,27
txn_0000469,user_0004,ALLSTATE INS,242.8,26-10-2024,Saturday,Vehicle Insurance,2,0,ALLSTATE INS,27
txn_0000470,user_0004,USAA INSURANCE,174.28,17-12-2024,Tuesday,Vehicle Insurance,2,0,USAA INSURANCE,27
txn_0000471,user_0004,AETNA HEALTH,606.0,07-10-2024,Monday,Health Insurance,2,0,AETNA HEALTH,8
txn_0000472,user_0004,SPOTIFY USA,21.7,03-10-2024,Thursday,Streaming,2,0,SPOTIFY USA,22
txn_0000473,user_0004,AMAZON PRIME,23.69,08-11-2024,Friday,Streaming,2,0,AMAZON PRIME,22
txn_0000474,user_0004,YOUTUBE PREMIUM,17.43,08-11-2024,Friday,Streaming,2,0,YOUTUBE PREMIUM,22
txn_0000475,user_0004,HBO MAX,9.28,17-11-2024,Sunday,Streaming,2,0,HBO MAX,22
txn_0000476,user_0004,NETFLIX.COM,25.65,30-11-2024,Saturday,Streaming,2,0,NETFLIX.COM,22
txn_0000477,user_0004,YOUTUBE PREMIUM,9.08,05-12-2024,Thursday,Streaming,2,0,YOUTUBE PREMIUM,22
txn_0000478,user_0004,PEACOCK TV,26.49,08-12-2024,Sunday,Streaming,2,0,PEACOCK TV,22
txn_0000479,user_0004,HBO MAX,13.01,12-12-2024,Thursday,Streaming,2,0,HBO MAX,22
txn_0000480,user_0004,YOUTUBE PREMIUM,8.7,15-12-2024,Sunday,Streaming,2,0,YOUTUBE PREMIUM,22
txn_0000481,user_0004,YOUTUBE PREMIUM,0.97,18-12-2024,Wednesday,Streaming,2,0,YOUTUBE PREMIUM,22
txn_0000482,user_0004,ZARA #1841,33.33,30-10-2024,Wednesday,Clothing,2,0,ZARA,3
txn_0000483,user_0004,TRANSAMERICA,257.57,03-10-2024,Thursday,Insurance,2,0,TRANSAMERICA,12
txn_0000484,user_0004,TRANSAMERICA,96.5,27-10-2024,Sunday,Insurance,2,0,TRANSAMERICA,12
txn_0000485,user_0004,ALLSTATE LIFE,275.32,10-11-2024,Sunday,Insurance,2,0,ALLSTATE LIFE,12
txn_0000486,user_0004,TRANSAMERICA,271.7,22-11-2024,Friday,Insurance,2,0,TRANSAMERICA,12
txn_0000487,user_0004,STATE FARM LIFE,358.06,26-11-2024,Tuesday,Insurance,2,0,STATE FARM LIFE,12
txn_0000488,user_0004,NEW YORK LIFE,87.63,30-11-2024,Saturday,Insurance,2,0,NEW YORK LIFE,12
txn_0000489,user_0004,STATE FARM LIFE,164.9,18-12-2024,Wednesday,Insurance,2,0,STATE FARM LIFE,12
